Contact ID,Age,Gender,Ethnicity,Grade Level,Zip Code,Participation Year,MediHouseIncome,PopDensity,count
FK-070157,15,Male,White or Caucasian,8,46220,2022,62063.0,2893.0,7.0
FK-236874,15,Female,Black or African American,8,46220,2020,62063.0,2893.0,1.0
FK-410712,15,Male,White or Caucasian,6,46220,2018,62063.0,2893.0,1.0
FK-061164,15,Male,White or Caucasian,10,28443,2022,50996.0,153.0,1.0
FK-389722,15,Female,White or Caucasian,10,44333,2018,77530.0,674.0,2.0
FK-274248,15,Male,White or Caucasian,8,44333,2018,77530.0,674.0,2.0
FK-305347,15,Female,White or Caucasian,9,63385,2018,72207.0,533.0,5.0
FK-129988,15,Male,Black or African American,9,74127,2022,30161.0,703.0,3.0
FK-229443,15,Female,Black or African American,10,75219,2020,59650.0,10108.0,1.0
FK-313622,15,Male,Black or African American,10,46224,2019,30660.0,4897.0,1.0
FK-253804,15,Female,Latino or Hispanic,10,34205,2020,36673.0,4573.0,1.0
FK-394946,15,Male,Black or African American,9,75224,2018,33830.0,5825.0,2.0
FK-359368,15,Female,White or Caucasian,9,27298,2019,43097.0,109.0,2.0
FK-455109,15,Male,Black or African American,7,74127,2018,30161.0,703.0,1.0
FK-210683,15,Male,Black or African American,9,74127,2018,30161.0,703.0,4.0
FK-454433,15,Female,Multi-Racial,8,74127,2018,30161.0,703.0,1.0
FK-365371,15,Male,White or Caucasian,9,74127,2019,30161.0,703.0,1.0
FK-069797,15,Male,White or Caucasian,10,46228,2021,58208.0,1843.0,8.0
FK-448617,15,Female,Latino or Hispanic,9,27302,2018,53166.0,226.0,1.0
FK-263508,15,Male,White or Caucasian,10,27302,2020,53166.0,226.0,1.0
FK-359313,15,Female,White or Caucasian,9,27310,2018,96106.0,417.0,1.0
FK-274423,15,Female,White or Caucasian,8,28461,2018,50079.0,213.0,1.0
FK-359214,15,Female,White or Caucasian,10,27310,2018,96106.0,417.0,2.0
FK-107869,15,Male,White or Caucasian,8,34203,2020,45583.0,2209.0,11.0
FK-396800,15,Female,Multi-Racial,9,77546,2018,98442.0,1806.0,3.0
FK-253783,15,Female,White or Caucasian,9,34203,2020,45583.0,2209.0,1.0
FK-046569,15,Female,Black or African American,10,70122,2020,37433.0,4050.0,10.0
FK-143309,15,Male,White or Caucasian,8,28451,2021,49161.0,194.0,1.0
FK-046427,15,Female,Multi-Racial,9,70122,2022,37433.0,4050.0,6.0
FK-143343,15,Male,White or Caucasian,9,28451,2021,49161.0,194.0,2.0
FK-274499,15,Male,White or Caucasian,10,28451,2018,49161.0,194.0,3.0
FK-046422,15,Female,Multi-Racial,9,70122,2022,37433.0,4050.0,4.0
FK-046397,15,Female,White or Caucasian,8,70122,2022,37433.0,4050.0,4.0
FK-398320,15,Male,Black or African American,10,70122,2018,37433.0,4050.0,1.0
FK-455050,15,Male,White or Caucasian,9,74133,2018,56199.0,3155.0,1.0
FK-455008,15,Female,White or Caucasian,9,74133,2018,56199.0,3155.0,1.0
FK-307460,15,Female,White or Caucasian,8,28401,2019,27702.0,914.0,2.0
FK-129501,15,Male,Multi-Racial,8,74135,2022,44859.0,3424.0,1.0
FK-298665,15,Female,White or Caucasian,10,45409,2019,47780.0,3716.0,2.0
FK-298957,15,Female,White or Caucasian,9,45409,2019,47780.0,3716.0,1.0
FK-398100,15,Male,White or Caucasian,8,45409,2018,47780.0,3716.0,1.0
FK-129491,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129481,15,Male,Asian,8,74135,2022,44859.0,3424.0,1.0
FK-129471,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-129461,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-449570,15,Female,Black or African American,9,27539,2018,82524.0,593.0,1.0
FK-208682,15,Female,Black or African American,9,27539,2021,82524.0,593.0,1.0
FK-129451,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-129441,15,Female,Native American,8,74135,2022,44859.0,3424.0,1.0
FK-129431,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129421,15,Female,Multi-Racial,8,74135,2022,44859.0,3424.0,1.0
FK-129411,15,Female,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129401,15,Female,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-129391,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-298576,15,Male,White or Caucasian,9,45373,2019,54383.0,411.0,1.0
FK-129381,15,Female,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-129371,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-360789,15,Male,White or Caucasian,9,27540,2019,86066.0,633.0,1.0
FK-126143,15,Male,Black or African American,8,27529,2022,60944.0,729.0,1.0
FK-126145,15,Male,Multi-Racial,8,27529,2022,60944.0,729.0,1.0
FK-293504,15,Male,White or Caucasian,9,75126,2018,85677.0,432.0,6.0
FK-129511,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-130108,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-298637,15,Female,White or Caucasian,9,45419,2019,66277.0,3936.0,3.0
FK-398267,15,Female,Latino or Hispanic,9,45419,2018,66277.0,3936.0,1.0
FK-130098,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-130088,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-129825,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-129611,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-319924,15,Female,Multi-Racial,9,10463,2019,54258.0,47002.0,1.0
FK-129601,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129591,15,Female,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-127668,15,Male,White or Caucasian,9,27540,2019,86066.0,633.0,12.0
FK-129581,15,Female,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129571,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-414755,15,Male,White or Caucasian,10,10463,2018,54258.0,47002.0,1.0
FK-129561,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-129551,15,Male,Native American,8,74135,2022,44859.0,3424.0,1.0
FK-129541,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-239151,15,Male,Latino or Hispanic,10,10463,2018,54258.0,47002.0,21.0
FK-129531,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-158985,15,Male,Black or African American,9,75126,2018,85677.0,432.0,29.0
FK-129521,15,Female,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-398170,15,Male,White or Caucasian,10,45410,2018,30542.0,6880.0,1.0
FK-319976,15,Female,Latino or Hispanic,9,10463,2019,54258.0,47002.0,1.0
FK-130118,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-208849,15,Male,White or Caucasian,9,27540,2021,86066.0,633.0,2.0
FK-319256,15,Male,Multi-Racial,9,10462,2019,45864.0,51207.0,1.0
FK-160330,15,Male,White or Caucasian,8,64064,2021,81950.0,933.0,1.0
FK-296919,15,Female,White or Caucasian,10,66205,2019,78648.0,3520.0,1.0
FK-045413,15,Female,White or Caucasian,9,66112,2022,40801.0,1838.0,1.0
FK-296733,15,Female,White or Caucasian,7,66111,2019,49124.0,467.0,3.0
FK-298172,15,Male,White or Caucasian,7,66111,2019,49124.0,467.0,2.0
FK-229468,15,Male,Latino or Hispanic,10,75104,2020,67691.0,1161.0,1.0
FK-229330,15,Male,White or Caucasian,9,75104,2018,67691.0,1161.0,5.0
FK-293794,15,Male,Black or African American,9,75104,2018,67691.0,1161.0,2.0
FK-398544,15,Female,Black or African American,9,70128,2018,40168.0,3511.0,1.0
FK-038136,15,Male,White or Caucasian,9,28277,2022,91989.0,2550.0,1.0
FK-039057,15,Male,Asian,9,28277,2022,91989.0,2550.0,5.0
FK-156634,15,Male,White or Caucasian,9,28277,2021,91989.0,2550.0,1.0
FK-039012,15,Female,White or Caucasian,10,28277,2021,91989.0,2550.0,7.0
FK-394462,15,Female,White or Caucasian,10,75098,2018,81413.0,1463.0,1.0
FK-228372,15,Male,White or Caucasian,8,28277,2020,91989.0,2550.0,3.0
FK-292082,15,Male,White or Caucasian,11,45248,2019,64074.0,2094.0,1.0
FK-296482,15,Female,White or Caucasian,10,64068,2019,66225.0,420.0,2.0
FK-290636,15,Male,White or Caucasian,9,28277,2019,91989.0,2550.0,1.0
FK-290749,15,Female,Asian,9,28277,2019,91989.0,2550.0,1.0
FK-290403,15,Female,White or Caucasian,9,28277,2018,91989.0,2550.0,4.0
FK-391942,15,Female,Asian,9,28277,2018,91989.0,2550.0,2.0
FK-002061,15,Female,White or Caucasian,10,44685,2022,68935.0,1076.0,1.0
FK-127256,15,Female,White or Caucasian,10,27587,2022,81287.0,507.0,3.0
FK-127673,15,Female,White or Caucasian,9,27587,2022,81287.0,507.0,1.0
FK-208856,15,Male,White or Caucasian,9,27587,2021,81287.0,507.0,1.0
FK-313917,15,Female,White or Caucasian,8,45347,2018,50604.0,78.0,2.0
FK-313919,15,Male,White or Caucasian,10,45347,2018,50604.0,78.0,2.0
FK-129311,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-158935,15,Male,Black or African American,9,75115,2021,61729.0,2228.0,4.0
FK-172072,15,Male,White or Caucasian,9,45346,2021,53929.0,55.0,1.0
FK-293052,15,Male,Black or African American,9,75115,2019,61729.0,2228.0,1.0
FK-293696,15,Male,Black or African American,10,75115,2019,61729.0,2228.0,1.0
FK-009176,15,Male,White or Caucasian,9,34688,2022,72809.0,469.0,2.0
FK-172116,15,Male,White or Caucasian,9,45332,2021,34375.0,48.0,1.0
FK-236880,15,Male,White or Caucasian,9,45332,2020,34375.0,48.0,1.0
FK-156661,15,Male,Multi-Racial,9,28278,2020,76566.0,677.0,4.0
FK-208858,15,Female,White or Caucasian,9,27560,2021,77631.0,776.0,1.0
FK-298799,15,Male,White or Caucasian,6,45320,2018,46282.0,117.0,2.0
FK-127617,15,Male,White or Caucasian,8,27571,2022,78972.0,881.0,7.0
FK-160315,15,Male,White or Caucasian,9,64063,2021,63065.0,3253.0,1.0
FK-002063,15,Male,White or Caucasian,9,44681,2022,48101.0,131.0,2.0
FK-076665,15,Male,Black or African American,9,10458,2022,24618.0,78784.0,2.0
FK-078339,15,Male,Black or African American,9,10457,2022,24949.0,66425.0,1.0
FK-077500,15,Male,Latino or Hispanic,8,10457,2018,24949.0,66425.0,24.0
FK-209040,15,Female,Asian,10,27587,2018,81287.0,507.0,12.0
FK-209034,15,Male,White or Caucasian,9,27587,2018,81287.0,507.0,16.0
FK-209003,15,Male,White or Caucasian,9,27587,2020,81287.0,507.0,10.0
FK-396978,15,Female,White or Caucasian,8,64060,2018,81670.0,229.0,1.0
FK-127480,15,Male,Black or African American,9,27523,2021,73507.0,231.0,4.0
FK-130128,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-077740,15,Male,Latino or Hispanic,9,10463,2020,54258.0,47002.0,7.0
FK-320450,15,Female,Black or African American,9,10466,2018,44012.0,33601.0,12.0
FK-410984,15,Male,White or Caucasian,9,46060,2018,58526.0,435.0,1.0
FK-172136,15,Male,White or Caucasian,7,46040,2021,73929.0,299.0,4.0
FK-236869,15,Male,White or Caucasian,8,46037,2020,99707.0,1897.0,2.0
FK-449676,15,Male,White or Caucasian,7,27516,2018,69349.0,389.0,3.0
FK-449007,15,Male,White or Caucasian,9,27516,2018,69349.0,389.0,6.0
FK-360743,15,Female,White or Caucasian,10,27516,2018,69349.0,389.0,7.0
FK-208675,15,Male,White or Caucasian,9,27516,2021,69349.0,389.0,6.0
FK-187753,15,Male,White or Caucasian,9,28374,2021,71980.0,720.0,1.0
FK-187759,15,Female,White or Caucasian,8,28374,2021,71980.0,720.0,3.0
FK-187761,15,Female,White or Caucasian,10,28374,2021,71980.0,720.0,2.0
FK-187767,15,Female,White or Caucasian,8,28374,2021,71980.0,720.0,1.0
FK-187771,15,Female,White or Caucasian,8,28374,2021,71980.0,720.0,1.0
FK-160273,15,Male,Latino or Hispanic,9,77571,2021,68102.0,1020.0,7.0
FK-396950,15,Male,White or Caucasian,9,64029,2018,66773.0,583.0,1.0
FK-274008,15,Male,White or Caucasian,9,34695,2019,58750.0,3297.0,1.0
FK-455065,15,Female,Black or African American,9,74134,2018,47775.0,1367.0,1.0
FK-455038,15,Female,Black or African American,9,74134,2018,47775.0,1367.0,1.0
FK-454986,15,Male,White or Caucasian,9,74134,2018,47775.0,1367.0,1.0
FK-159779,15,Male,Native American,9,77571,2021,68102.0,1020.0,1.0
FK-454862,15,Male,Latino or Hispanic,9,74134,2018,47775.0,1367.0,1.0
FK-320908,15,Male,Multi-Racial,9,10466,2019,44012.0,33601.0,2.0
FK-239262,15,Female,Latino or Hispanic,9,10466,2019,44012.0,33601.0,17.0
FK-293240,15,Male,Black or African American,10,75181,2018,73879.0,1472.0,6.0
FK-002085,15,Female,White or Caucasian,9,44646,2021,46571.0,1645.0,3.0
FK-070385,15,Female,White or Caucasian,10,46123,2022,73760.0,1036.0,1.0
FK-454998,15,Male,White or Caucasian,9,74133,2018,56199.0,3155.0,1.0
FK-454990,15,Female,Black or African American,9,74133,2018,56199.0,3155.0,1.0
FK-454988,15,Female,Latino or Hispanic,9,74133,2018,56199.0,3155.0,1.0
FK-454965,15,Male,Latino or Hispanic,9,74133,2018,56199.0,3155.0,1.0
FK-294179,15,Female,Latino or Hispanic,9,75208,2019,45170.0,5080.0,1.0
FK-454863,15,Female,White or Caucasian,9,74133,2018,56199.0,3155.0,1.0
FK-265229,15,Male,Native American,9,74133,2020,56199.0,3155.0,5.0
FK-359635,15,Male,White or Caucasian,10,27455,2019,60818.0,968.0,1.0
FK-130374,15,Male,White or Caucasian,9,74133,2022,56199.0,3155.0,1.0
FK-253322,15,Male,White or Caucasian,6,28338,2020,29621.0,32.0,1.0
FK-070612,15,Male,White or Caucasian,8,46112,2022,75738.0,841.0,2.0
FK-358698,15,Male,White or Caucasian,8,28387,2019,47982.0,478.0,1.0
FK-172169,15,Male,Latino or Hispanic,8,46112,2021,75738.0,841.0,1.0
FK-269270,15,Male,White or Caucasian,9,44644,2019,45394.0,216.0,1.0
FK-396260,15,Female,Black or African American,10,77571,2018,68102.0,1020.0,3.0
FK-230232,15,Male,White or Caucasian,8,77571,2020,68102.0,1020.0,1.0
FK-360898,15,Female,White or Caucasian,10,27502,2018,95816.0,1088.0,3.0
FK-360888,15,Male,White or Caucasian,9,27502,2018,95816.0,1088.0,3.0
FK-173682,15,Female,Multi-Racial,9,46074,2021,94293.0,741.0,6.0
FK-313471,15,Female,White or Caucasian,10,46074,2019,94293.0,741.0,1.0
FK-269592,15,Male,Black or African American,9,44646,2019,46571.0,1645.0,1.0
FK-187769,15,Male,Latino or Hispanic,8,28387,2021,47982.0,478.0,1.0
FK-398206,15,Male,White or Caucasian,9,45459,2018,66046.0,1970.0,1.0
FK-299013,15,Female,White or Caucasian,10,45459,2018,66046.0,1970.0,2.0
FK-454839,15,Male,Black or African American,9,74134,2018,47775.0,1367.0,1.0
FK-130228,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-296269,15,Male,Latino or Hispanic,9,64030,2019,43121.0,1659.0,2.0
FK-273808,15,Male,White or Caucasian,9,34689,2019,42067.0,2457.0,1.0
FK-293653,15,Male,Black or African American,8,75141,2019,34786.0,471.0,1.0
FK-398124,15,Male,White or Caucasian,9,45429,2018,54651.0,2605.0,1.0
FK-298789,15,Male,White or Caucasian,8,45429,2018,54651.0,2605.0,2.0
FK-253310,15,Male,White or Caucasian,9,28326,2020,43432.0,152.0,3.0
FK-130218,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-130208,15,Male,Multi-Racial,8,74135,2022,44859.0,3424.0,1.0
FK-130198,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-298321,15,Male,Latino or Hispanic,9,64030,2019,43121.0,1659.0,1.0
FK-130188,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-076995,15,Female,Latino or Hispanic,9,10463,2022,54258.0,47002.0,4.0
FK-187754,15,Male,Multi-Racial,9,28315,2020,37672.0,183.0,3.0
FK-130178,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-078900,15,Female,Asian,10,10463,2022,54258.0,47002.0,151.0
FK-208956,15,Male,Black or African American,9,27520,2020,57581.0,498.0,4.0
FK-130168,15,Male,Black or African American,8,74135,2022,44859.0,3424.0,1.0
FK-130158,15,Male,Latino or Hispanic,8,74135,2022,44859.0,3424.0,1.0
FK-130148,15,Male,Multi-Racial,8,74135,2022,44859.0,3424.0,1.0
FK-360900,15,Female,White or Caucasian,10,27522,2018,52468.0,171.0,4.0
FK-130138,15,Male,White or Caucasian,8,74135,2022,44859.0,3424.0,1.0
FK-229360,15,Female,Black or African American,10,75134,2019,46971.0,1984.0,2.0
FK-293651,15,Female,Latino or Hispanic,9,75229,2019,70625.0,2519.0,1.0
FK-358874,15,Male,Asian,10,28327,2018,51609.0,81.0,3.0
FK-358930,15,Male,White or Caucasian,9,28327,2019,51609.0,81.0,4.0
FK-127650,15,Female,White or Caucasian,9,27517,2021,86540.0,508.0,7.0
FK-454812,15,Female,Latino or Hispanic,9,74134,2018,47775.0,1367.0,1.0
FK-454777,15,Female,Latino or Hispanic,9,74134,2018,47775.0,1367.0,1.0
FK-366082,15,Male,White or Caucasian,8,74134,2019,47775.0,1367.0,1.0
FK-129928,15,Male,White or Caucasian,9,74134,2022,47775.0,1367.0,1.0
FK-129918,15,Male,White or Caucasian,9,74134,2022,47775.0,1367.0,1.0
FK-189090,15,Female,Asian,9,34229,2020,73836.0,1199.0,1.0
FK-395481,15,Female,Latino or Hispanic,8,75149,2018,47739.0,3530.0,2.0
FK-298904,15,Female,White or Caucasian,9,45440,2019,58920.0,2202.0,2.0
FK-449073,15,Male,White or Caucasian,8,27518,2018,102038.0,2040.0,1.0
FK-358753,15,Male,White or Caucasian,10,28327,2018,51609.0,81.0,4.0
FK-191191,15,Male,White or Caucasian,11,57103,2019,52229.0,2870.0,4.0
FK-111127,15,Male,Black or African American,9,57103,2022,52229.0,2870.0,1.0
FK-209042,15,Male,White or Caucasian,10,27519,2018,120679.0,1799.0,30.0
FK-449454,15,Female,Asian,8,27519,2018,120679.0,1799.0,2.0
FK-448958,15,Male,White or Caucasian,8,27519,2018,120679.0,1799.0,1.0
FK-208720,15,Male,Asian,9,27519,2021,120679.0,1799.0,2.0
FK-208688,15,Female,Asian,8,27519,2021,120679.0,1799.0,5.0
FK-127665,15,Male,Asian,10,27519,2022,120679.0,1799.0,6.0
FK-265145,15,Male,Black or African American,8,74135,2020,44859.0,3424.0,1.0
FK-187773,15,Male,White or Caucasian,10,28327,2021,51609.0,81.0,1.0
FK-187948,15,Male,White or Caucasian,8,28327,2021,51609.0,81.0,2.0
FK-190688,15,Male,White or Caucasian,9,57103,2021,52229.0,2870.0,1.0
FK-454927,15,Male,Native American,7,74063,2018,54854.0,219.0,2.0
FK-313934,15,Male,White or Caucasian,10,46561,2019,57990.0,920.0,1.0
FK-149089,15,Female,White or Caucasian,9,48706,2021,45237.0,606.0,1.0
FK-160698,15,Male,White or Caucasian,9,70068,2021,54048.0,634.0,2.0
FK-356757,15,Male,Latino or Hispanic,10,29902,2019,51383.0,791.0,1.0
FK-356789,15,Male,Latino or Hispanic,10,29902,2019,51383.0,791.0,1.0
FK-234448,15,Male,White or Caucasian,10,22182,2020,160631.0,2114.0,1.0
FK-142639,15,Male,White or Caucasian,10,44089,2021,51442.0,460.0,1.0
FK-007775,15,Male,Black or African American,8,43220,2022,58199.0,3671.0,2.0
FK-386771,15,Male,White or Caucasian,10,76036,2018,64852.0,486.0,1.0
FK-177120,15,Male,White or Caucasian,9,11801,2021,91718.0,5962.0,3.0
FK-414388,15,Male,White or Caucasian,9,66531,2018,58906.0,36.0,1.0
FK-042636,15,Female,White or Caucasian,10,48313,2021,59036.0,3741.0,3.0
FK-058410,15,Male,White or Caucasian,10,22205,2022,140819.0,6314.0,2.0
FK-318829,15,Male,Black or African American,10,30052,2019,63338.0,680.0,1.0
FK-030060,15,Male,White or Caucasian,8,76051,2022,76216.0,1258.0,3.0
FK-223321,15,Male,Black or African American,8,76036,2020,64852.0,486.0,1.0
FK-030577,15,Male,White or Caucasian,8,76020,2022,57457.0,413.0,1.0
FK-411735,15,Male,White or Caucasian,7,48322,2018,81652.0,2660.0,1.0
FK-395652,15,Male,Asian,9,48322,2018,81652.0,2660.0,1.0
FK-294872,15,Male,Black or African American,9,48322,2019,81652.0,2660.0,2.0
FK-332221,15,Female,Latino or Hispanic,10,22191,2019,79198.0,3643.0,1.0
FK-234456,15,Male,White or Caucasian,9,22191,2020,79198.0,3643.0,1.0
FK-076091,15,Male,Black or African American,10,30044,2018,51827.0,3255.0,2.0
FK-318757,15,Male,Black or African American,8,30064,2019,74603.0,1446.0,2.0
FK-411776,15,Female,White or Caucasian,9,43512,2018,48614.0,131.0,1.0
FK-164168,15,Male,White or Caucasian,9,23059,2018,104163.0,695.0,17.0
FK-318603,15,Male,Black or African American,8,30064,2019,74603.0,1446.0,3.0
FK-091643,15,Male,White or Caucasian,8,34110,2022,66935.0,1331.0,3.0
FK-042676,15,Female,White or Caucasian,10,48164,2022,75034.0,312.0,1.0
FK-262648,15,Female,White or Caucasian,9,29907,2019,66798.0,299.0,3.0
FK-124679,15,Female,Black or African American,9,35802,2022,62784.0,1174.0,1.0
FK-228491,15,Male,White or Caucasian,9,60707,2020,55554.0,11896.0,1.0
FK-237424,15,Male,White or Caucasian,10,48144,2020,67220.0,1310.0,1.0
FK-393595,15,Male,White or Caucasian,9,60707,2018,55554.0,11896.0,1.0
FK-058540,15,Female,White or Caucasian,8,22153,2022,135641.0,3518.0,4.0
FK-176525,15,Female,Black or African American,8,30078,2021,67018.0,1948.0,1.0
FK-103783,15,Female,White or Caucasian,9,61265,2022,50092.0,2379.0,1.0
FK-262667,15,Male,White or Caucasian,8,29928,2020,70079.0,781.0,1.0
FK-058270,15,Female,White or Caucasian,9,22207,2022,169636.0,4794.0,2.0
FK-273000,15,Female,White or Caucasian,7,43219,2019,34267.0,1610.0,1.0
FK-159088,15,Female,Black or African American,10,48127,2021,43326.0,4745.0,2.0
FK-427779,15,Male,White or Caucasian,10,22172,2018,62042.0,689.0,2.0
FK-295226,15,Female,Latino or Hispanic,9,77459,2019,104547.0,1717.0,2.0
FK-320854,15,Female,Black or African American,9,11550,2018,53669.0,13247.0,4.0
FK-320181,15,Female,Black or African American,9,11550,2019,53669.0,13247.0,1.0
FK-168499,15,Male,White or Caucasian,10,22180,2021,127205.0,4042.0,5.0
FK-091432,15,Male,White or Caucasian,10,34110,2022,66935.0,1331.0,1.0
FK-222446,15,Male,Black or African American,10,34983,2020,47978.0,2569.0,1.0
FK-163721,15,Male,Asian,9,23059,2021,104163.0,695.0,2.0
FK-030807,15,Male,Latino or Hispanic,10,76052,2021,93031.0,353.0,6.0
FK-393325,15,Male,White or Caucasian,9,60659,2018,49581.0,18795.0,1.0
FK-411817,15,Female,White or Caucasian,9,43512,2018,48614.0,131.0,1.0
FK-111748,15,Male,White or Caucasian,9,57401,2022,50577.0,103.0,1.0
FK-186692,15,Female,White or Caucasian,10,61284,2021,83125.0,51.0,1.0
