Account ID,Account Name,Parent Account ID,Parent Account,Billing Street,Billing State/Province,Billing City,Billing Zip/Postal Code,Active?
0013600000pYWI5AAO,South Portland Municipal Golf Course,0013600000pYUxEAAW,First Tee Maine (Historical),155 Wescott Street,ME,South Portland,4106,0
0013600001c1yMIAAY,South Ridge Golf Course,0013600000s0SuuAAE,First Tee Siouxland,618 West 29th Street,NE,South Sioux City,68776,1
0013600000pYWK8AAO,South Shore Golf Course,0013600000pYUwuAAG,First Tee Greater Chicago,7059 South Shore Drive,IL,Chicago,60649,1
0011R00002e6jEYQAY,Southbridge Golf Club,0011R00002dVS0hQAG,First Tee Savannah,415 Southbridge Blvd,GA,Savannah,31405,1
0013600001c1yP8AAI,Southeast Yakima Community Center,0013600000s0SvRAAU,First Tee Central Washington,1211 South 7th Street,WA,Yakima,98901,1
0013600000ry5kAAAQ,Southern Dunes Golf Course,0013600000pXnGGAA0,First Tee Indiana,8220 S Tibbs Avenue,IN,Indianapolis,46217,0
0013600001iQUNmAAO,Southern Oaks Golf & Tennis Club,0013600000s0SuTAAU,First Tee Fort Worth,13765 Southern Oaks Drive,TX,Burleson,76028,0
0013600001I8eFOAAZ,Southern Pines Golf Club,0013600000pYUxdAAG,First Tee Sandhills,290 Country Club Circle,NC,Southern Pines,28387,1
00136000015O1PWAA0,Southern Pines Parks & Rec - Campbell House Field,0013600000pYUxdAAG,First Tee Sandhills,482 E Connecticut Ave.,NC,Southern Pines,28387,1
0013600001c1yObAAI,Southgate Golf Club,0013600000s0SvNAAU,First Tee Utah,1975 Tonaquint Drive,UT,"St, George",84770,1
0011R00002fpnZ9QAI,Southwinds Golf Course,0013600000s0SuOAAU,First Tee Florida Gold Coast,19557 Lyons Rd,FL,Boca Raton,33434,1
0011R00002wTZCBQA4,Southwood Golf Course,0011R00002wTYDEQA4,First Tee Tallahassee,3750 Grove Park Drive,FL,Tallahassee,32311,1
0013600001c1yN8AAI,Spanish Wells,0013600000s0SufAAE,First Tee The Lowcountry,1 Brams Point Road,SC,Hilton Head Island,29926,1
0013600000pYWIWAA4,Spartanburg Junior Golf Facility,0013600000pYUxZAAW,First Tee Upstate South Carolina,640 Keltner Avenue,SC,Spartanburg,29302,0
0011R00001zgRKEQA2,SportsHouse,0013600000s0SvSAAU,First Tee Silicon Valley,3151 Edison Way,CA,Redwood City,94063,0
0011R00002qHUIZQA4,Spring Green Municipal Golf Course,0013600000pYUxWAAW,First Tee South Central Wisconsin,WI-23,WI,Spring Green,53588,1
0013600001c1yLFAAY,Spring Lake Golf Course,0013600000s0SuxAAE,First Tee Omaha,4020 Hoctor Blvd,NE,Omaha,68107,1
0011R000022LwbWQAS,Spring Meadow Golf Course,0013600000pYUxJAAW,First Tee Jersey Shore,4181 Atlantic Avenue,NJ,Wall Township,7727,0
0013600001FMYP4AAP,Spring Mill County Club,0013600000pYUwzAAG,First Tee Greater Philadelphia,80 Jacksonville Road,PA,Ivyland,18974,0
0011R000025LEkZQAW,Spring Park Golf Range,0013600000pYUxZAAW,First Tee Upstate South Carolina,115 South Main Street,SC,Travelers Rest,29690,1
0013600001iQ6MrAAK,Springbrook Golf and Country Club,0013600000pYUxIAAW,First Tee Tennessee,123 Country Club Road,TN,Niota,37826,1
0013600001jsJ20AAE,Springfield Golf Center,0013600000pYUwzAAG,First Tee Greater Philadelphia,855 Jacksonville Road,NJ,Mount Holly,8060,1
0013600000pXnHgAAK,Springfield Golf Club,0013600000pXnGFAA0,First Tee Greater Charlotte,639 Hambley House Lane,SC,Fort Mill,29715,1
001Hq00003B7EnvIAF,Springfield Golf Resort,0013600000s0RnDAAU,First Tee Phoenix,1200 E St. Andrews Blvd,AZ,Chandler,85249,1
0013600001c1yH5AAI,Springhill Golf Course,0013600000s0SuMAAU,First Tee Colorado Rocky Mountains,800 North Telluride Street,CO,Aurora,80011,1
0013600001c1yOxAAI,Spruce Ridge Golf Course,0013600000pYUxhAAG,First Tee Western New York,798 Genesee Road,NY,Arcade,14009,0
0013600001c1yHQAAY,Squaw Creek Golf Course,0013600000s0SuTAAU,First Tee Fort Worth,1605 Ranch House Road,TX,Willow Park,76087,1
00136000011aZnKAAU,St. Andrew's Golf Course,0013600000pYUwvAAG,First Tee Greater Kansas City,11099 W 135th St.,KS,Overland Park,66221,1
0011R00002SOBxHQAX,St. Augustine Shores Golf Club,0013600000pXnGEAA0,First Tee North Florida,707 Shores Blvd.,FL,St. Augustine,32086,0
0011R00002oOMmcQAG,St. Catharines Golf & Country Club,0011R00002e5u9CQAQ,First Tee Ontario,70 Westchester Ave.,ON,St. Catharines,ON L2R 3P4,1
0011R00002t6nrvQAA,St. Clair Shores Metropark Golf Course,0013600000s0SupAAE,First Tee Greater Detroit,31300 Metro Parkway,MI,Harrison Township,48045,1
0013600001c1yL3AAI,St. Ignace Golf and Country Club,0013600000s0SuCAAU,First Tee Northern Michigan,W 223 U.S. 2,MI,St. Ignace,49781,0
0013600000pXnICAA0,St. Johns Golf & Country Club,0013600000pXnGEAA0,First Tee North Florida,205 St Johns Golf Dr,FL,St. Augustine,32092,1
0013600000pXnHXAA0,St. Johns Golf Club,0013600000pXnGEAA0,First Tee North Florida,4900 Cypress Links Blvd,FL,Elkton,32033,1
0013600000pYWLSAA4,St. Stanislaus Golf Course,0013600000pYUwmAAG,First Tee Central Valley,5000 Crowslanding Road,CA,Modesto,95351,1
0013600000pYWN5AAO,Stanley Golf Course,0013600000pYUwpAAG,First Tee Connecticut,245 Hartford Road,CT,New Britain,6053,1
0011R000029dvzyQAA,Stansbury Park Golf Course,0013600000s0SvNAAU,First Tee Utah,1 Country Club Drive,UT,Stansbury Park,84074,0
001Hq000035dqJ0IAI,Star Hill Golf Club,0013600000pYUwkAAG,First Tee Coastal Carolinas,202 Club House Dr,NC,Cape Carteret,28584,1
0013600001rL476AAC,Starcke Park Golf Course,0013600000pYUx2AAG,First Tee Greater San Antonio,650 River Drive West,TX,Seguin,78155,1
0013600001c1yNpAAI,Statesville Country Club,0013600000pYUxeAAG,First Tee Central Carolina,635 Deauville Road,NC,Statesville,28625,1
0013600000pYWOBAA4,Steele Creek,0013600000pYUxIAAW,First Tee Tennessee,20 Little Ln.,TN,Bristol,37620,1
0013600000pXnGjAAK,Sterling Golf Club,0013600000pXnGKAA0,"First Tee Greater Washington, DC",333 S. Sterling Blvd,VA,Sterling,20164,0
00136000015OWQkAAO,Sterling Links Golf Club,0013600000pYUxVAAW,First Tee Savannah (Historical),Sterling Links Way,GA,Richmond Hill,31324,0
0011R00002V8xNgQAJ,Steve Hatchett Learning Center and a Youth Golf Campus,0013600000s0RnCAAU,First Tee Greater Wichita,1034 N. Roosevelt,KS,Wichita,67208,1
0011R00002NRAtrQAH,Steve Hogan Golf Course,0013600000s0SuxAAE,First Tee Omaha,6315 N 30th St,NE,Omaha,68111,0
0013600001c1yHrAAI,Stevens Park Golf Course,0013600000s0SuKAAU,First Tee Greater Dallas,1005 North Montclair Ave.,TX,Dallas,75208,1
0011R00002Q3hLkQAJ,Stocking Elementary,0013600000s0SvPAAU,First Tee West Michigan,863 7th St SW,MI,Grand Rapids,49504,1
0013600001c1yHsAAI,Stonebriar Country Club,0013600000s0SuKAAU,First Tee Greater Dallas,5050 Country Club Drive,TX,Frisco,75034,1
0011R000022LMadQAG,Stonebridge Golf Club,0013600000pXnGFAA0,First Tee Greater Charlotte,2721 Swilcan Burns Drive,NC,Monroe,28112,1
0013600000pYWLsAAO,Stonebridge Golf Club of New Orleans,0013600000pYUwyAAG,First Tee Greater New Orleans,1500 Stonebridge Dr.,LA,Gretna,70056,1
0013600000pYWIcAAO,Stonebrook Golf Course,0013600000pYUxNAAW,First Tee Gulf Coast,3200 Cobblestone Drive,FL,Pace,32571,1
0011R000029eBNlQAM,Stonegate Golf Club,0013600000s0SvPAAU,First Tee West Michigan,4100 Sweeter Road,MI,Twin Lake,49457,1
0013600000pYWIGAA4,Stonewolf Golf Club,0013600000pYUx3AAG,First Tee Greater St. Louis,1195 Stonewolf Trail,IL,Fairview Heights,62208,1
0013600000pYWKoAAO,Stoneybrook Golf Club of Estero,0013600000pYUxKAAW,First Tee Naples/Collier,21251 Stoneybrook Golf Blvd.,FL,Estero,33928,0
0013600000pXnGvAAK,Stoneybrook West Golf Club,0013600000pXnGIAA0,First Tee Central Florida,15501 Towne Commons Boulevard,FL,Winter Garden,34787,0
0013600000pYWIxAAO,Stonybrook Golf Course,0013600000pYUx4AAG,First Tee Greater Trenton,207 Stonybrook Road,NJ,Hopewell,8525,1
0013600001c1yOmAAI,Stormy Creek Golf Course,0013600000s0SvPAAU,First Tee West Michigan,3450 36th Street SE,MI,Grand Rapids,49512,1
0011R00002mhpxXQAQ,Strawberry Green Driving Range,0013600000pYUwzAAG,First Tee Greater Philadelphia,1500 N 33rd St,PA,Philadelphia,19121,1
0013600000pYWJTAA4,Stryker Golf Course,0013600000pYUxdAAG,First Tee Sandhills,1219 N Bragg Blvd.,NC,Spring Lake,28390,1
0013600000pXnHFAA0,Studebaker Golf Course,0013600000pXnGGAA0,First Tee Indiana,718 E. Calvert St.,IN,South Bend,46613,1
0013600001c1yFFAAY,Sugar Creek Golf & Tennis Club,0013600000s0Su8AAE,First Tee Metro Atlanta,2706 Bouldercrest Road,GA,Atlanta,30316,1
0013600000pXnHBAA0,Sultans Run Golf Course,0013600000pXnGGAA0,First Tee Indiana,1490 N. Meridian Rd.,IN,Jasper,47546,1
0013600001c1yMlAAI,Summerfield Crossings GC,0013600000s0SvIAAU,First Tee Tampa Bay,13050 Summerfield Blvd.,FL,Riverview,33579,1
0011R00002oNxdvQAC,Sun Hills Golf Course,0013600000s0SvNAAU,First Tee Utah,3185 N Hills Dr E,UT,Layton,84041,1
0013600001c1yMDAAY,Sun Valley Golf Course,0013600000s0SuuAAE,First Tee Siouxland,2101 Military Road,IA,Sioux City,51103,1
0011R00002W2FSnQAN,Sun Valley Golf Course,0013600000s0SuuAAE,First Tee Siouxland,"2101 Military Rd,",IA,Sioux City,51103,1
0011R00002V9AqtQAF,Sun Valley Golf Course,0013600000pYUxDAAW,First Tee Louisville,6505 Bethany Lane,Kentucky,Louisville,40272,1
0013600001c1yLxAAI,SunCoast Golf Center,0013600000pYUxUAAW,First Tee Sarasota/Manatee,7741 15th St. East,FL,Sarasota,34243,1
0013600001ad5TtAAI,Suneagles Golf Club,0013600000pYUxJAAW,First Tee Jersey Shore,2000 Lowther Drive,NJ,Eatontown,7724,0
0013600000pYWNKAA4,Sunflower Hills Golf Course,0013600000pYUwvAAG,First Tee Greater Kansas City,1222 Riverview,KS,Bonner Springs,66012,1
0013600000pYWOuAAO,Sunnycrest Park Golf Course,0013600000pYUxaAAG,First Tee Syracuse,Caleb and Hickock Ave.,NY,Syracuse,13224,1
0013600001iPrRLAA0,SunRidge Golf Club,0013600000s0SueAAE,First Tee Northern Nevada,1000 Long Drive,NV,Carson City,89705,1
0011R00002qIB8oQAG,Sunrise Golf Club,0013600000pXnGGAA0,First Tee Indiana,2136 Michigan Road,IN,Madison,47250,1
0013600000pXnHfAAK,Sunset Hills Golf Club,0013600000pXnGFAA0,First Tee Greater Charlotte,800 Radio Road,NC,Charlotte,28216,0
0013600001c1yP4AAI,Sun-Tides Golf Course,0013600000s0SvRAAU,First Tee Central Washington,231 Pence Road,WA,Yakima,98908,1
001Hq000036oSkBIAU,Surrey Golf Club,0011R00002azqbjQAA,First Tee British Columbia,7700 168 Street,BC,Surrey,V4N 0E1,1
0013600001gm1CZAAY,Swartz Creek Golf Course,0013600000s0SuPAAU,First Tee Eastern Michigan,1902 Hammerburg Road,MI,Flint,48503,1
0013600001c1yLjAAI,Swenson Park Golf Course,0013600000s0SugAAE,First Tee San Joaquin,6803 Alexandria Place,CA,Stockton,95207,1
0013600001qkvjLAAQ,Swing Master Golf Range,0013600000pYUwuAAG,First Tee Greater Chicago,825 Tyrell Road,IL,Gilberts,60136,1
0011R00002cLQkvQAG,Swiss Fairways Golf Course,0013600000pXnGIAA0,First Tee Central Florida,13114 Skiing Paradise Blvd,FL,Clermont,34711,1
0013600001c1yKXAAY,Sycamore Driving Range & Learning Facility,0013600000pYUxHAAW,First Tee Mid-Michigan (Historical),1526 East Mt. Hope,MI,Lansing,48910,0
0013600001bzAHBAA2,Sydney R Marovitz Golf Course,0013600000pYUwuAAG,First Tee Greater Chicago,"3701 N. Recreation Drive
Suite 2",IL,Chicago,60613,1
0013600001c1yGVAAY,Taberna Country Club,0013600000pYUwkAAG,First Tee Coastal Carolinas,401 Taberna Way,NC,New Bern,28562,1
0013600001c1yMRAAY,Tacoma Firs,0013600000s0SvDAAU,First Tee South Puget Sound,4504 S. Tyler St,WA,Tacoma,98409,1
0013600001c1yLBAAY,Tahoe City Golf Course,0013600000s0SueAAE,First Tee Northern Nevada,251 N. Lake Blvd.,CA,Tahoe City,96162,0
0011R00002W1JMoQAN,Tahquitz Creek Golf Resort,0013600000s0Su7AAE,First Tee Coachella Valley,1885 Golf Club Drive,CA,Palm Springs,92264,1
0013600001HTDjEAAX,Talking Stick Golf Club,0013600000s0RnDAAU,First Tee Phoenix,9998 East Indian Bend Road,AZ,Scottsdale,85256,1
0013600001c1yOYAAY,Tall Pines,0013600000s0SvMAAU,First Tee Tuscaloosa (Historical),5604 Woodland Forrest Dr.,AL,Tuscaloosa,35405,0
0011R00002DljGhQAJ,Talons Cove Golf Club,0013600000s0SvNAAU,First Tee Utah,2220 S Talons Cove Dr,UT,Saratoga Springs,84045,0
0013600001c1yIvAAI,Tam O'Shanter Golf & Country Club,0013600000s0SuXAAU,First Tee Greater Seattle,1313 183rd Ave NE,WA,Bellevue,98008,1
0011R000031axdHQAQ,Tam O'Shanter Golf Course,0011R00002e5u9CQAQ,First Tee Ontario,2481 Birchmount Rd,ON,Scarborough,M1T 2M6,1
0013600000pYWKCAA4,Tam O'Shanter Hills & Dales,0013600000pYUwlAAG,First Tee Canton,5055 Hills & Dales Road NW,OH,Canton,44708,0
0013600000pYWIBAA4,Tamarack Golf Course,0013600000pYUxRAAW,First Tee Raritan Valley,97 Hadenburg Lane,NJ,East Brunswick,8816,1
0013600000pYWIUAA4,Tanglewood Golf Course,0013600000pYUxNAAW,First Tee Gulf Coast,5916 Tanglewood Drive,FL,Milton,32570,1
0013600001c1yNYAAY,Tanglewood Park,0013600000pYUxeAAG,First Tee Central Carolina,4061 Clemmons Road,NC,Clemmons,27012,1
0013600000pYWJNAA4,Tanyard Creek Practice Center,0013600000pYUxMAAW,First Tee Northwest Arkansas,10 Nature Trail Ln,AR,Bella Vista,72714,0
0013600001jqdOyAAI,Tapps Island,0013600000s0SvDAAU,First Tee South Puget Sound,20818 Island Park Way East,WA,Lake Tapps,98391,1
0011R00002iSSMqQAO,Tara Golf & Country Club,0013600000pYUxUAAW,First Tee Sarasota/Manatee,6602 Drewrys Bluff,FL,Bradenton,34203,1
0013600000pYWICAA4,Tara Greens Golf Center,0013600000pYUxRAAW,First Tee Raritan Valley,955 Route 27,NJ,Somerset,8873,1
0013600001c1yIHAAY,Target Golf Course,0013600000pYUxIAAW,First Tee Tennessee,5311 W. Beaver Creek Dr.,TN,Powell,37849,1
0013600001c1yJhAAI,Targhee Village Golf Course,0013600000pYUx9AAG,First Tee Idaho,530 Perimeter Drive,WY,Alta,83414,0
0013600001c1yLwAAI,Tatum Ridge Golf Links,0013600000pYUxUAAW,First Tee Sarasota/Manatee,421 Tatum Road N.,FL,Sarasota,34240,1
0011R00002frlACQAY,Taylors Creek Golf Course,0011R00002dVS0hQAG,First Tee Savannah,Gulick Avenue,GA,Fort Stewart,31314,1
0013600000pYWIaAAO,Ted Rhodes Golf Course,0013600000pYUxIAAW,First Tee Tennessee,1901 Ed Temple Blvd.,TN,Nashville,37208,1
0013600000pXnI8AAK,Tee Time Golf Complex,0013600000pXnGGAA0,First Tee Indiana,7800 E Morgan Ave,IN,Evansville,47715,1
0013600001c1yFdAAI,Tee Time Practice Center,0013600000s0SuFAAU,First Tee Central Coast,5885 Carpinteria Avenue,CA,Carpinteria,93013,1
0011R000031YwQgQAK,Tee2Green,0013600000pYUxJAAW,First Tee Jersey Shore,"185 NJ-36 Building D
West Long Branch, NJ 07764",NJ,West Long Branch,7764,1
0011R00002mf3gBQAQ,Temecula Creek Golf Club,0013600000s0SubAAE,First Tee Inland Empire,44501 Rainbow Canyon Road,CA,Temecula,92592,1
0013600001nPl5yAAC,Tempest Golf Club,0013600000pYUxcAAG,First Tee Piney Woods,568 East Wilkins Road,TX,Gladewater,75647,1
0013600001c1yHkAAI,Tenison Park Golf Course,0013600000s0SuKAAU,First Tee Greater Dallas,3501 Samuell Boulevard,TX,Dallas,75223,1
0013600001c1yMeAAI,Terrace Hill Golf Club,0013600000s0SvIAAU,First Tee Tampa Bay,7746 Temple Terrace Drive,FL,Temple Terrace,33637,0
0013600000s0RsFAAU,Terradyne Country Club,0013600000s0RnCAAU,First Tee Greater Wichita,1400 Terradyne Street,KS,Andover,67002,1
0013600000xyitVAAQ,Test Create Program Location 1,0013600000xOm3cAAC,Testing Chapter,,,,,1
0013600000yOrlqAAC,Test Prod,0013600000xOm3cAAC,Testing Chapter,,,,,1
0013600000xOm5dAAC,Testing Program Location,0013600000xOm3cAAC,Testing Chapter,425 South Legacy Trail,FL,St. Augustine,32092,1
0011R00002oM2hmQAC,Testing Program Location NEW REG,0011R00002oM2hNQAS,Testing Chapter NEW REG,123 Golf Drive,FL,St. Augustine,32092,1
0013600000s0RsGAAU,Tex Consolver Golf Course,0013600000s0RnCAAU,First Tee Greater Wichita,1931 S. Tyler,KS,Wichita,67209,1
0011R00002Q4YfyQAF,Texas 9,0013600000s0SuTAAU,First Tee Fort Worth,8940 Creek Run Road,TX,Fort Worth,76120,1
0011R00001zgjVAQAY,TFTSV Administrative Office,0013600000s0SvSAAU,First Tee Silicon Valley,"2797 Park Ave, Suite 207",CA,Santa Clara,95050,0
0011R000022JSAAQA4,The Abington Club,0013600000pYUwzAAG,First Tee Greater Philadelphia,300 Mettinghouse Road,PA,Jenkintown,18946,1
0011R00002JeldiQAB,The Back 9 Indoor Golf,0013600000pYUx9AAG,First Tee Idaho,6883 W Overland Rd,Id,boise,83709,0
0013600001wTH4rAAG,The Back 9 Indoor Golf Facility,0013600000pYUx9AAG,First Tee Idaho,6883 West Overland Road,ID,Boise,83709,1
0011R00002sW5OtQAK,The Bear Trace at Cumberland Mountain,0013600000pYUxIAAW,First Tee Tennessee,"407 Wild Plum Lane
Crossville, TN 38572",TN,Crossville,38572,1
0013600001pVpdlAAC,The Bear Trace at Harrison Bay,0013600000pYUxIAAW,First Tee Tennessee,8919 Harrison Bay Road,TN,Harrison,37341,1
0013600000pYWLiAAO,The Bob O'Connor Golf Course,0013600000pYUxQAAW,First Tee Pittsburgh,5370 Schenley Drive,PA,Pittsburgh,15217,1
0011R00002YVBCQQA5,The Bridge Youth Center,0013600000s0SvPAAU,First Tee West Michigan,210 E. Main Ave,MI,Zeeland,49464,1
0011R00002H0UwLQAV,The Bridges at Springtree Golf Club,0013600000s0SuOAAU,First Tee Florida Gold Coast,8150 Springtree Drive,FL,Sunrise,33351,1
0013600001rO2b3AAC,The Broadlands,0013600000s0SuMAAU,First Tee Colorado Rocky Mountains,4380 West 144th Avenue,CO,Broomfield,80023,0
001Hq00003B7naWIAR,The Caddyshack Simulated Golf,0013600000pYUxbAAG,First Tee Golden Isles,"60 Scranton Connector, Unit 105,",GA,Brunswick,31525,1
0011R000031aOOfQAM,The Canyons at Blackjack Ridge,0013600000s0SvLAAU,First Tee Tulsa,1801 N McKinley Ave Rd,OK,Sand Springs,74063,1
0013600001c1yNoAAI,The Cardinal Golf Course,0013600000pYUxeAAG,First Tee Central Carolina,5700 Cardinal Way,NC,Greensboro,27410,1
0013600001c1yNOAAY,The Champions Club,0013600000s0SuOAAU,First Tee Florida Gold Coast,3400 SE Summerfield Way,FL,Stuart,34997,1
0011R000028SAwRQAW,The Cherokee Golf Club,0013600000pYUxcAAG,First Tee Piney Woods,NI 33 Lake Cherokee,TX,Longview,75603,1
0013600000pYWIMAA4,The Children's Course,0013600000pYUx0AAG,First Tee Greater Portland,19825 River Road,OR,Gladstone,97027,1
0013600001c1yMrAAI,The Classic Club,0013600000s0Su7AAE,First Tee Coachella Valley,75-200 Classic Club Blvd.,CA,Palm Desert,92211,1
0011R00002iSlYQQA0,The Cliffs at Walnut Cove,0013600000pYUxeAAG,First Tee Central Carolina,12 Arcadia Farms Rd,NC,Arden,28704,1
0011R00002NSmBoQAL,The Club at Brookstone,0013600000pYUxZAAW,First Tee Upstate South Carolina,100 River Club Dr # 7648,SC,Anderson,29621,1
0011R00002usvnfQAA,The Club at Emerald Hills,0013600000s0SuOAAU,First Tee Florida Gold Coast,4100 North Hills Drive,FL,Hollywood,33021,1
0013600000pYWIQAA4,The Club at Hidden Creek,0013600000pYUxNAAW,First Tee Gulf Coast,3070 PGA Blvd.,FL,Navarre,32566,1
0011R00002cIVEDQA4,The Club at Indian Creek,0013600000s0SuxAAE,First Tee Omaha,3825 N. 202nd St.,NE,Elkhorn,68022,1
0011R00002cJ5BFQA0,The Club at Indian Creek,0013600000s0SuxAAE,First Tee Omaha,3825 N 202nd St,NE,Elkhorn,68022,1
0013600001KhRnGAAV,The Club at Ironwood,0013600000pYUx7AAG,First Tee Shenandoah Valley,62 Country Club Circle,VA,Staunton,24401,1
0011R00002W1qiZQAR,The Club at Quail Ridge,0013600000s0SuOAAU,First Tee Florida Gold Coast,3715 Golf Road,FL,Boynton Beach,33436,0
0013600001c1yJiAAI,The Club at SpurWing,0013600000pYUx9AAG,First Tee Idaho,6800 N. Spurwing Way,ID,Meridian,83646,1
0011R00002rneDTQAY,The Club at Twin Lakes,0013600000s0SuiAAE,First Tee Lehigh Valley & Berks,3625 Shankweiler Road,PA,Allentown,18104,1
0013600001c1yNLAAY,The Club at Weston Hills,0013600000s0SuOAAU,First Tee Florida Gold Coast,2600 Country Club Way,FL,Weston,33332,1
0011R00002iFm9LQAS,The Clubs at Prestonwood - The Hills,0013600000s0SuKAAU,First Tee Greater Dallas,6600 Columbine Way,TX,Plano,75093,0
0013600000pYWOPAA4,The Colony Golf and Country Club,0013600000pYUxKAAW,First Tee Naples/Collier,4101 Pelican Colony Blvd.,FL,Bonita Springs,34134,0
0013600001c1yINAAY,The Country Club at Silver Springs Shores,0013600000s0SuvAAE,First Tee Greater Ocala (Historical),633 Silver Rd.,FL,Ocala,34472,0
0013600000pYWJ5AAO,The Country Club of Green Valley,0013600000pYUxfAAG,First Tee Tucson,77 E. Paseo De Golf,AZ,Green Valley,85614,1
0013600000pYWJQAA4,The Country Club of Whispering Pines,0013600000pYUxdAAG,First Tee Sandhills,2 Clubhouse Blvd.,NC,Whispering Pines,28327,1
0011R000029blSpQAI,The Course at Aberdeen,0013600000pXnGGAA0,First Tee Indiana,245 Tower Road,IN,Valparaiso,46385,1
0013600001c1yHlAAI,The Courses at Watters Creek,0013600000s0SuKAAU,First Tee Greater Dallas,7201 Chase Oaks Boulevard,TX,Plano,75025,0
0011R00002iFm5iQAC,The Courses at Watters Creek,0013600000s0SuKAAU,First Tee Greater Dallas,7201 Chase Oaks Blvd,TX,Plano,75025,0
0013600001c1yN2AAI,The Creek at Qualchan,0013600000s0SvUAAU,First Tee Inland Northwest,301 E. Meadowlane Road,WA,Spokane,99224,0
0011R00002b0HdKQAU,The Dattilo Youth Leadership Center,0013600000pYUxAAAW,First Tee Lake Erie,4700 Hill Avenue,OH,Toledo,46315,1
0013600001y7tc8AAA,The Dock Ministries,0013600000s0SvPAAU,First Tee West Michigan,4669 Division Ave South,MI,Grand Rapids,49458,1
0011R00002e60orQAA,The Dome Sports Center,0013600000s0SvPAAU,First Tee West Michigan,12733 US -131,MI,Schoolcraft,49087,1
0013600001c1yMiAAI,The Downs Golf Practice Facility,0013600000s0SvIAAU,First Tee Tampa Bay,11225 Racetrack Rd.,FL,Tampa,33626,1
0013600001c1yJXAAY,The Dunes at Maui Lani,0013600000s0DYFAA2,First Tee Hawaii,1333 Maui Lani Parkway,HI,Kahului,96825,1
0013600000pYWKHAA4,The Elks Golf CLub,0013600000pYUxgAAG,First Tee West Virginia,US 219,WV,Lewisburg,24901,0
0013600001c1yGFAAY,The Emerald Golf Club,0013600000pYUwkAAG,First Tee Coastal Carolinas,5000 Clubhouse Drive,NC,New Bern,28561,1
0013600000pYWLGAA4,The Fairways Driving Range,0013600000pYUwpAAG,First Tee Connecticut,19 Tipping Drive,CT,Branford,6405,1
0013600001c1yKYAAY,The Falcon,0013600000pYUxHAAW,First Tee Mid-Michigan (Historical),555 Quarterhorse,MI,East Lansing,48823,0
0013600001iPWeeAAG,The Flagstick,0013600000pYUwyAAG,First Tee Greater New Orleans,4436 Veterans Memorial Blvd,LA,Metairie,70006,0
0013600001c1yOWAAY,The Flying Tee,0013600000s0SvLAAU,First Tee Tulsa,600 Riverwalk Terrace,OK,Jenks,74037,0
0011R000031YPcWQAW,The Fort Club,0013600000pYUxZAAW,First Tee Upstate South Carolina,2816 Golf Course Road,SC,Ninety Six,29666,1
0013600001EGd91AAD,The Furman Golf Club,0013600000pYUxZAAW,First Tee Upstate South Carolina,400 N Hwy 25 Bypass,SC,Greenville,29617,1
0011R000025LxJNQA0,The Glen Club,0013600000pYUwuAAG,First Tee Greater Chicago,2901 West Lake Ave,IL,Glenview,60026,1
0013600001c1yMqAAI,The Golf Center at Palm Desert,0013600000s0Su7AAE,First Tee Coachella Valley,74-945 Sheryl Street,CA,Palm Desert,92211,1
0013600001c1yHjAAI,The Golf Center at the Highlands,0013600000s0SuKAAU,First Tee Greater Dallas,2538 Golden Bear Drive,TX,Carrollton,75006,0
0013600001c1yF4AAI,The Golf Club at Cedar Creek,0013600000s0Su5AAE,First Tee Aiken,2475 Club Drive,SC,Aiken,29803,1
0013600001c1yG0AAI,The Golf Club at Cinghiale Creek,0013600000pYUwkAAG,First Tee Coastal Carolinas,445 Tarkln Court,NC,Shallotte,28470,1
